,segment,date_extract,income_statement,actual_month,forecast_month,budget_month,prev_year_month,link_id
452,DE,2022-05-01,Gross profit,11.313064999999938,10.134760000000007,12.47252099999995,12.948520000000023,DE_ER_2022-05-01
453,DE,2022-05-01,Distribution expenses,-2.429411,-2.4856,-2.3709000000000007,-2.6118640000000006,DE_ER_2022-05-01
454,DE,2022-05-01,Adjustments Other operating expenses,0.0029999999999999957,2.074,0.0,0.63,DE_ER_2022-05-01
455,DE,2022-05-01,Other operating income,0.6365910000000001,-0.07957799999999993,0.004033999999999871,-0.20065199999999983,DE_ER_2022-05-01
456,DE,2022-05-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0,DE_ER_2022-05-01
457,DE,2022-05-01,EBITDA adjusted,-5.909026000000054,-7.565549999999988,-4.154829000000042,-7.036401999999985,DE_ER_2022-05-01
458,DE,2022-05-01,Adjustments Various / Reserve,-0.473,1.4769999999999999,0.0,0.726,DE_ER_2022-05-01
459,DE,2022-05-01,External Revenues,91.971,494.22776,92.35485,103.72346883199998,DE_ER_2022-05-01
460,DE,2022-06-01,Adjustments Personnel expenses,-0.468032957,-0.94328,0.0,-0.3643619400000001,DE_ER_2022-06-01
461,DE,2022-06-01,Adjustments Other operating income,12.835567759,0.0,0.0,-0.27792172,DE_ER_2022-06-01
462,DE,2022-06-01,Adjustments M&A,12.592043843,-0.17368000000000003,0.0,-0.41360003999999995,DE_ER_2022-06-01
463,DE,2022-06-01,External Revenues,98.27300000000002,101.8628000000001,104.16525000000007,104.21795836800004,DE_ER_2022-06-01
464,DE,2022-06-01,External Revenues in LC,104.8270860523595,107.08677199399995,108.46485572000006,104.21795836800004,DE_ER_2022-06-01
465,DE,2022-06-01,Consolidated Revenues,75.81804599999998,81.73671999999999,93.16860000000003,80.88277800000003,DE_ER_2022-06-01
466,DE,2022-06-01,Adjustments integration,-0.9515972570000002,-0.94328,0.0,-0.6961853000000001,DE_ER_2022-06-01
467,DE,2022-06-01,Gross profit,10.922037445000058,10.690399999999975,11.87612100000004,13.915400000000005,DE_ER_2022-06-01
468,DE,2022-06-01,EBITDA adjusted,-1.8399665939999537,-4.163273000000032,-5.661398999999967,-3.841233139999982,DE_ER_2022-06-01
469,DE,2022-06-01,Adjustments Gross Profit,0.41006055500000005,-0.00024000000000001798,0.0,-1.64127,DE_ER_2022-06-01
470,DE,2022-06-01,Personnel expenses,-6.331626043,-5.5273480000000035,-7.347906999999999,-6.496890059999998,DE_ER_2022-06-01
471,DE,2022-06-01,Distribution expenses,-1.8296899999999994,-2.545919999999999,-2.3247,-2.798754999999998,DE_ER_2022-06-01
472,DE,2022-06-01,EBITDA reported,10.359955000000003,-5.280512999999999,-5.661398999999996,-6.347844999999996,DE_ER_2022-06-01
473,DE,2022-06-01,EAT,6.471213999999996,-9.126287999999995,-9.704971000000008,-9.924173999999994,DE_ER_2022-06-01
474,DE,2022-06-01,Marketing expenses,-1.3153889999999997,-3.197999999999997,-3.3989550000000044,-4.737861999999993,DE_ER_2022-06-01
475,DE,2022-06-01,Adjustments Other operating expenses,-0.5776737630000001,-0.17371999999999999,0.0,-0.2230582,DE_ER_2022-06-01
476,DE,2022-06-01,Adjustments Various / Reserve,0.5594750079999999,-0.000280000000000058,0.0,-1.39782652,DE_ER_2022-06-01
477,DE,2022-06-01,Other operating income,-0.5333687589999991,0.9816320000000001,0.24763900000000016,0.8265507200000002,DE_ER_2022-06-01
478,DE,2022-06-01,EBIT,7.912292000000001,-7.563312999999994,-7.7445319999999995,-8.568413999999997,DE_ER_2022-06-01
479,DE,2022-06-01,Other operating expenses,-2.751930237,-4.564037000000003,-4.7135969999999965,-4.5496768,DE_ER_2022-06-01
480,DE,2022-07-01,Other operating income,-0.734780241000001,0.8969639999999997,0.40093499999999993,1.0468152800000006,DE_ER_2022-07-01
481,DE,2022-07-01,Consolidated Revenues,69.42604700000004,75.06200000000001,85.94050500000003,76.07802499999997,DE_ER_2022-07-01
482,DE,2022-07-01,EBITDA reported,-2.1450460000000007,-9.303656999999994,-5.294814000000002,-8.823460000000004,DE_ER_2022-07-01
483,DE,2022-07-01,Gross profit,11.799415554999925,12.284480000000087,12.958776000000015,13.37023000000005,DE_ER_2022-07-01
484,DE,2022-07-01,EAT,-5.862698999999999,-13.419472000000006,-9.424832000000002,-12.612805000000002,DE_ER_2022-07-01
485,DE,2022-07-01,Personnel expenses,-6.812176956999998,-2.737224999999995,-8.142620999999998,-6.159149940000006,DE_ER_2022-07-01
486,DE,2022-07-01,Adjustments Various / Reserve,0.007524992000000008,-1.1907199999999998,0.0,-0.42117348,DE_ER_2022-07-01
487,DE,2022-07-01,Adjustments Personnel expenses,0.004032957000000059,-8.21372,0.0,-0.6366380599999998,DE_ER_2022-07-01
488,DE,2022-07-01,Adjustments Gross Profit,0.005939444999999988,0.006240000000000023,0.0,-0.42372999999999994,DE_ER_2022-07-01
489,DE,2022-07-01,EBITDA adjusted,-2.2501244060000687,-0.8448969999999179,-5.294813999999981,-8.314071859999963,DE_ER_2022-07-01
490,DE,2022-07-01,Distribution expenses,-2.095246000000003,-2.7768000000000015,-2.38035,-2.597126000000003,DE_ER_2022-07-01
491,DE,2022-07-01,Adjustments integration,-0.0424027429999998,-7.270720000000001,0.0,-0.08881469999999991,DE_ER_2022-07-01
492,DE,2022-07-01,Adjustments Other operating income,0.16643224100000076,0.0,0.0,-7.828000000004165e-05,DE_ER_2022-07-01
493,DE,2022-07-01,Adjustments Other operating expenses,-0.07132623699999996,-0.25128000000000006,0.0,0.5510582,DE_ER_2022-07-01
494,DE,2022-07-01,External Revenues in LC,99.62779901147064,99.26449483700003,97.915246175,104.90158049499996,DE_ER_2022-07-01
495,DE,2022-07-01,Other operating expenses,-1.8883787629999986,-4.645595999999998,-4.082859000000003,-5.948936199999995,DE_ER_2022-07-01
496,DE,2022-07-01,External Revenues,90.42499999999995,95.19015999999988,94.81499999999994,104.90158049499996,DE_ER_2022-07-01
497,DE,2022-07-01,Marketing expenses,-2.5189580000000014,-3.8667200000000044,-4.048694999999995,-8.025905000000009,DE_ER_2022-07-01
498,DE,2022-07-01,Adjustments M&A,0.13995615699999853,0.0026800000000000157,0.0,0.0006000399999999684,DE_ER_2022-07-01
499,DE,2022-07-01,EBIT,-4.467019999999998,-11.733097000000008,-7.373746000000004,-11.097332000000002,DE_ER_2022-07-01
500,DE,2022-08-01,Adjustments Various / Reserve,0.009023029999999932,1.1907199999999998,0.0,-0.0009580579999999284,DE_ER_2022-08-01
501,DE,2022-08-01,External Revenues,78.481,94.60048000000006,94.86225000000002,98.92982074500003,DE_ER_2022-08-01
502,DE,2022-08-01,Adjustments Personnel expenses,-3.337248690000001,8.21372,0.0,0.6378015619999999,DE_ER_2022-08-01
503,DE,2022-08-01,EBIT,-7.497668000000004,-11.280648999999997,-6.930943999999997,-9.739877,DE_ER_2022-08-01
504,DE,2022-08-01,Other operating expenses,-3.9652480300000015,-4.738383999999996,-4.045580000000001,-3.4365766899999954,DE_ER_2022-08-01
505,DE,2022-08-01,Adjustments Other operating expenses,-0.02735497000000009,-0.12519999999999987,0.0,-1.20005131,DE_ER_2022-08-01
506,DE,2022-08-01,Adjustments Other operating income,-0.10051008000000117,0.0,0.0,-0.09283324000000004,DE_ER_2022-08-01
507,DE,2022-08-01,Adjustments Gross Profit,0.005697049999999981,-0.006240000000000023,0.0,0.0036034599999998917,DE_ER_2022-08-01
508,DE,2022-08-01,EBITDA reported,-5.218987000000002,-8.846009000000002,-4.850963,-7.403770999999999,DE_ER_2022-08-01
509,DE,2022-08-01,Consolidated Revenues,58.20790699999998,73.65591999999992,85.03792499999986,74.20877599999994,DE_ER_2022-08-01
510,DE,2022-08-01,Distribution expenses,-2.287671999999997,-2.7372799999999984,-2.431799999999999,-2.4785310000000003,DE_ER_2022-08-01
511,DE,2022-08-01,Adjustments integration,-3.369148600000001,6.89424,0.0,-0.5574431659999999,DE_ER_2022-08-01
512,DE,2022-08-01,External Revenues in LC,87.80252193774152,97.77324897300002,97.09298044499997,98.92982074500003,DE_ER_2022-08-01
513,DE,2022-08-01,Gross profit,10.356200950000101,12.266799999999947,13.038995999999926,11.914848539999866,DE_ER_2022-08-01
514,DE,2022-08-01,EAT,-8.893970999999993,-12.984525000000005,-8.966281999999993,-10.832149000000001,DE_ER_2022-08-01
515,DE,2022-08-01,Marketing expenses,-1.8211079999999988,-3.508960000000002,-3.617565000000006,-5.9603719999999925,DE_ER_2022-08-01
516,DE,2022-08-01,Adjustments M&A,-0.09929112000000018,-0.0026800000000000157,0.0,-0.09307830400000011,DE_ER_2022-08-01
517,DE,2022-08-01,EBITDA adjusted,-1.7595703099999085,-16.928289000000035,-4.8509630000000925,-6.752291472000103,DE_ER_2022-08-01
518,DE,2022-08-01,Other operating income,-0.8661019200000004,0.9104840000000003,0.35578399999999993,0.6915552399999996,DE_ER_2022-08-01
519,DE,2022-08-01,Personnel expenses,-3.175641310000003,-19.120948999999996,-8.150798000000002,-7.483215561999998,DE_ER_2022-08-01
520,DE,2022-09-01,Other operating expenses,-3.054218814000002,2.4604329999999983,-4.006101000000001,-4.881496915000007,DE_ER_2022-09-01
521,DE,2022-09-01,Consolidated Revenues,64.415708,33.443631000000096,100.47061500000007,97.23992200000009,DE_ER_2022-09-01
522,DE,2022-09-01,Adjustments integration,0.3138285000000005,-2.64324,0.0,-0.08088657399999999,DE_ER_2022-09-01
523,DE,2022-09-01,External Revenues in LC,97.54446244752137,90.55004837499996,112.470735795,119.36025258500001,DE_ER_2022-09-01
524,DE,2022-09-01,Personnel expenses,-6.949618454000003,3.014840999999997,-8.162875,-7.1256204929999925,DE_ER_2022-09-01
525,DE,2022-09-01,Adjustments Gross Profit,0.005031129999999995,-0.0327599999999999,0.0,0.0009846900000001213,DE_ER_2022-09-01
526,DE,2022-09-01,EBITDA reported,-2.9802759999999964,21.117307999999994,-5.978138999999999,-6.927491000000003,DE_ER_2022-09-01
527,DE,2022-09-01,Adjustments Other operating income,-0.3396218040000001,12.411,0.0,-0.04560979000000004,DE_ER_2022-09-01
528,DE,2022-09-01,Gross profit,11.21932286999997,10.859871000000027,12.404584999999983,12.05245331000009,DE_ER_2022-09-01
529,DE,2022-09-01,EAT,-7.0573260000000175,19.2774,-10.114342000000008,-10.186903000000001,DE_ER_2022-09-01
530,DE,2022-09-01,Distribution expenses,-2.188427000000001,-1.4503200000000014,-2.4086999999999996,-2.413720999999999,DE_ER_2022-09-01
531,DE,2022-09-01,Adjustments Other operating expenses,-0.1217741859999999,0.11319999999999997,0.0,-0.08472808500000006,DE_ER_2022-09-01
532,DE,2022-09-01,Marketing expenses,-2.6567680000000067,0.8036900000000102,-4.088384999999995,-5.082544999999996,DE_ER_2022-09-01
533,DE,2022-09-01,Adjustments Various / Reserve,0.004923958000000006,0.24328000000000005,0.0,-0.0027479319999998975,DE_ER_2022-09-01
534,DE,2022-09-01,External Revenues,86.46400000000006,53.19579999999996,108.70754999999997,119.36025258500001,DE_ER_2022-09-01
535,DE,2022-09-01,Adjustments Personnel expenses,-0.28257554599999857,-3.1567199999999995,0.0,0.00017349300000002454,DE_ER_2022-09-01
536,DE,2022-09-01,Adjustments M&A,-1.0576928639999998,11.734679999999999,0.0,-0.045545186000000015,DE_ER_2022-09-01
537,DE,2022-09-01,EBIT,-5.651021,19.340390000000006,-8.06442100000001,-9.235352000000006,DE_ER_2022-09-01
538,DE,2022-09-01,Other operating income,1.3883738040000007,-3.905927,0.28333700000000006,0.65261879,DE_ER_2022-09-01
539,DE,2022-09-01,EBITDA adjusted,-2.241335594000013,11.782588000000032,-5.978139000000013,-6.798311307999938,DE_ER_2022-09-01
540,EU,2022-01-01,Other operating expenses,-0.678601,0.0,-0.67253,-0.5083070000000001,EU_ER_2022-01-01
541,EU,2022-01-01,Gross profit,1.6153219999999993,0.0,1.4017399999999998,1.5907489999999995,EU_ER_2022-01-01
542,EU,2022-01-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
543,EU,2022-01-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
544,EU,2022-01-01,EBITDA reported,-1.918195,0.0,-2.0056,-1.029565,EU_ER_2022-01-01
545,EU,2022-01-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
546,EU,2022-01-01,Consolidated Revenues,6.986891,0.0,5.3333699999999995,6.236731,EU_ER_2022-01-01
547,EU,2022-01-01,Personnel expenses,-1.214614,0.0,-1.55761,-1.10079,EU_ER_2022-01-01
548,EU,2022-01-01,Adjustments M&A,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
549,EU,2022-01-01,EAT,-2.020193,0.0,-2.1102399999999997,-1.097555,EU_ER_2022-01-01
550,EU,2022-01-01,Adjustments integration,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
551,EU,2022-01-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
552,EU,2022-01-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,EU_ER_2022-01-01
553,EU,2022-01-01,External Revenues,7.047,0.0,8.248,6.237,EU_ER_2022-01-01
554,EU,2022-01-01,External Revenues in LC,7.307037549961568,0.0,5.280554958,6.236731,EU_ER_2022-01-01
555,EU,2022-01-01,EBIT,-1.979602,0.0,-2.0753600000000003,-1.0932380000000002,EU_ER_2022-01-01
556,EU,2022-01-01,EBITDA adjusted,-1.9181950000000012,0.0,-2.0056000000000003,-1.0295650000000005,EU_ER_2022-01-01
557,EU,2022-01-01,Other operating income,0.871149,0.0,0.99953,0.730622,EU_ER_2022-01-01
558,EU,2022-01-01,Distribution expenses,-0.828477,0.0,-0.65291,-0.8374640000000001,EU_ER_2022-01-01
559,EU,2022-01-01,Marketing expenses,-1.682974,0.0,-1.52382,-0.904375,EU_ER_2022-01-01
560,EU,2022-02-01,Consolidated Revenues,6.007882,12.95112,5.94704,6.704569,EU_ER_2022-02-01
561,EU,2022-02-01,External Revenues in LC,6.168929264701641,13.478130959999998,5.920374722,6.704569,EU_ER_2022-02-01
562,EU,2022-02-01,EBIT,-1.387287,-3.36648,-2.18327,-0.9664169999999996,EU_ER_2022-02-01
563,EU,2022-02-01,Other operating income,0.856131,1.7212,1.0071599999999998,0.7575679999999999,EU_ER_2022-02-01
564,EU,2022-02-01,EAT,-1.4270600000000004,-3.44656,-2.22796,-0.9610159999999996,EU_ER_2022-02-01
565,EU,2022-02-01,EBITDA adjusted,-1.0275409999999998,-0.8297599999999994,-1.7315099999999997,-0.5062120000000014,EU_ER_2022-02-01
566,EU,2022-02-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,EU_ER_2022-02-01
567,EU,2022-02-01,Other operating expenses,-0.47883300000000006,-1.12424,-0.7488300000000002,-0.4105829999999999,EU_ER_2022-02-01
568,EU,2022-02-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-02-01
569,EU,2022-02-01,EBITDA reported,-1.3255409999999996,-3.21776,-2.11351,-0.900212,EU_ER_2022-02-01
570,EU,2022-02-01,Distribution expenses,-0.718247,-1.5433599999999998,-0.7172200000000001,-0.8249799999999999,EU_ER_2022-02-01
571,EU,2022-02-01,External Revenues,5.947773000000001,12.95112,3.0324100000000005,6.7043,EU_ER_2022-02-01
572,EU,2022-02-01,Personnel expenses,-1.007857,-0.14023999999999992,-1.1766999999999999,-0.758599,EU_ER_2022-02-01
573,EU,2022-02-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-02-01
574,EU,2022-02-01,Marketing expenses,-1.1140700000000001,-2.7872,-1.64917,-0.95938,EU_ER_2022-02-01
575,EU,2022-02-01,Adjustments M&A,-0.298,-2.388,-0.382,-0.394,EU_ER_2022-02-01
576,EU,2022-02-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,EU_ER_2022-02-01
577,EU,2022-02-01,Adjustments integration,0.0,0.0,0.0,0.0,EU_ER_2022-02-01
578,EU,2022-02-01,Adjustments Personnel expenses,-0.298,-2.388,-0.382,-0.394,EU_ER_2022-02-01
579,EU,2022-02-01,Gross profit,1.435335,3.04408,1.5532499999999998,1.6897619999999989,EU_ER_2022-02-01
580,EU,2022-03-01,Adjustments integration,0.0,0.0,0.0,0.0,EU_ER_2022-03-01
581,EU,2022-03-01,Consolidated Revenues,6.900211999999998,7.011680000000002,8.916340000000002,7.262827,EU_ER_2022-03-01
582,EU,2022-03-01,EAT,-1.1836789999999993,-1.198080000000001,-0.7261180000000005,-1.0935540000000001,EU_ER_2022-03-01
583,EU,2022-03-01,External Revenues,7.050227000000001,7.16188,8.88259,7.262700000000001,EU_ER_2022-03-01
584,EU,2022-03-01,Adjustments M&A,-0.15100000000000002,0.0,-0.17500000000000004,-0.19699999999999995,EU_ER_2022-03-01
585,EU,2022-03-01,Other operating expenses,-0.63358,-0.6302400000000001,-0.6345400000000001,-0.476116,EU_ER_2022-03-01
586,EU,2022-03-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,EU_ER_2022-03-01
587,EU,2022-03-01,Adjustments Personnel expenses,-0.15100000000000002,0.0,-0.17500000000000004,-0.19699999999999995,EU_ER_2022-03-01
588,EU,2022-03-01,Distribution expenses,-0.787399,-0.8008000000000002,-1.1015699999999997,-0.8908850000000001,EU_ER_2022-03-01
589,EU,2022-03-01,Marketing expenses,-1.1446399999999999,-1.16792,-0.8831599999999997,-1.113856,EU_ER_2022-03-01
590,EU,2022-03-01,EBIT,-1.1676509999999998,-1.17936,-0.6870379999999994,-1.0924680000000002,EU_ER_2022-03-01
591,EU,2022-03-01,External Revenues in LC,7.617885184483896,7.457855540000001,9.77868482,7.262827,EU_ER_2022-03-01
592,EU,2022-03-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-03-01
593,EU,2022-03-01,Personnel expenses,-1.1530909999999999,-1.3114400000000002,-0.8362400000000005,-1.0027660000000005,EU_ER_2022-03-01
594,EU,2022-03-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,EU_ER_2022-03-01
595,EU,2022-03-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-03-01
596,EU,2022-03-01,EBITDA reported,-1.1042400000000003,-1.1044799999999997,-0.6323079999999992,-1.0183849999999999,EU_ER_2022-03-01
597,EU,2022-03-01,Gross profit,1.7595870000000016,1.7846399999999996,2.12491,1.8588670000000023,EU_ER_2022-03-01
598,EU,2022-03-01,Other operating income,1.0058829999999999,1.02128,0.8732920000000002,0.8033710000000003,EU_ER_2022-03-01
599,EU,2022-03-01,EBITDA adjusted,-0.9532399999999974,-1.104480000000001,-0.4573080000000007,-0.8213849999999983,EU_ER_2022-03-01
600,EU,2022-04-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,EU_ER_2022-04-01
601,EU,2022-04-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-04-01
602,EU,2022-04-01,Distribution expenses,-0.6835400000000003,-0.70824,-0.7906500000000003,-0.9110299999999998,EU_ER_2022-04-01
603,EU,2022-04-01,Personnel expenses,-1.1201190000000003,-1.0087999999999995,-1.2993499999999991,-1.0569619999999995,EU_ER_2022-04-01
604,EU,2022-04-01,Gross profit,1.4244019999999997,1.4528800000000022,1.6548000000000016,1.8615370000000002,EU_ER_2022-04-01
605,EU,2022-04-01,External Revenues,6.058,6.089000000000002,6.291,7.3260000000000005,EU_ER_2022-04-01
606,EU,2022-04-01,EBITDA reported,-0.902469,-0.9786400000000004,-1.1894820000000008,-1.1276850000000005,EU_ER_2022-04-01
607,EU,2022-04-01,External Revenues in LC,6.554846247941462,6.499943833000003,6.776826482000001,7.325878000000003,EU_ER_2022-04-01
608,EU,2022-04-01,Adjustments integration,0.0,0.0,0.0,0.0,EU_ER_2022-04-01
609,EU,2022-04-01,Other operating expenses,-0.566729,-0.62296,-0.6824999999999997,-0.4788319999999999,EU_ER_2022-04-01
610,EU,2022-04-01,EBIT,-0.965828000000001,-1.0067200000000005,-1.2535319999999999,-1.2026680000000005,EU_ER_2022-04-01
611,EU,2022-04-01,Adjustments M&A,0.16000000000000003,0.0,-0.17799999999999994,-0.19800000000000006,EU_ER_2022-04-01
612,EU,2022-04-01,EBITDA adjusted,-1.062469000000001,-0.9786399999999968,-1.0114819999999982,-0.9296849999999988,EU_ER_2022-04-01
613,EU,2022-04-01,EAT,-0.9716770000000006,-1.0108799999999993,-1.2556319999999994,-1.2026660000000007,EU_ER_2022-04-01
614,EU,2022-04-01,Adjustments Personnel expenses,0.16000000000000003,0.0,-0.17799999999999994,-0.19800000000000006,EU_ER_2022-04-01
615,EU,2022-04-01,Marketing expenses,-0.9225170000000005,-0.9432799999999997,-0.9870000000000001,-1.1671500000000008,EU_ER_2022-04-01
616,EU,2022-04-01,Consolidated Revenues,6.007142000000002,6.12144,6.44595,7.325878000000003,EU_ER_2022-04-01
617,EU,2022-04-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-04-01
618,EU,2022-04-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,EU_ER_2022-04-01
619,EU,2022-04-01,Other operating income,0.8060340000000004,0.8517599999999996,1.0932179999999998,0.8227519999999999,EU_ER_2022-04-01
620,EU,2022-05-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,EU_ER_2022-05-01
621,EU,2022-05-01,Gross profit,1.619202999999998,1.786719999999998,1.887900000000001,1.7013880000000032,EU_ER_2022-05-01
622,EU,2022-05-01,Other operating income,0.8273800000000002,0.9599199999999999,1.1077499999999998,0.8330219999999997,EU_ER_2022-05-01
623,EU,2022-05-01,External Revenues,6.445999999999998,7.111999999999998,7.179000000000002,6.714999999999996,EU_ER_2022-05-01
624,EU,2022-05-01,EBITDA reported,-0.9067809999999996,-2.3857600000000003,-1.0689000000000002,-1.2109749999999995,EU_ER_2022-05-01
625,EU,2022-05-01,Consolidated Revenues,6.538261999999996,6.985679999999995,7.420350000000003,6.715615,EU_ER_2022-05-01
626,EU,2022-05-01,Personnel expenses,-0.9761329999999999,-4.0620400000000005,-1.283900000000001,-1.0426019999999996,EU_ER_2022-05-01
627,EU,2022-05-01,EBITDA adjusted,-0.833781000000001,-3.8987600000000033,-0.8849000000000009,-1.014974999999997,EU_ER_2022-05-01
628,EU,2022-05-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,EU_ER_2022-05-01
629,EU,2022-05-01,EBIT,-0.9699369999999998,-2.4803999999999986,-1.1277,-1.2844119999999997,EU_ER_2022-05-01
630,EU,2022-05-01,Adjustments integration,0.0,0.0,0.0,0.0,EU_ER_2022-05-01
631,EU,2022-05-01,Marketing expenses,-0.9654799999999994,-0.9391200000000008,-0.9859500000000008,-1.2405549999999987,EU_ER_2022-05-01
632,EU,2022-05-01,EAT,-0.9761879999999996,-2.4907999999999992,-1.1329500000000001,-1.2887899999999997,EU_ER_2022-05-01
633,EU,2022-05-01,Other operating expenses,-0.5973959999999998,-0.8475999999999999,-0.7087500000000002,-0.4691730000000003,EU_ER_2022-05-01
634,EU,2022-05-01,External Revenues in LC,6.824673391358495,7.3623381589999966,7.745497132000004,6.715615,EU_ER_2022-05-01
635,EU,2022-05-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-05-01
636,EU,2022-05-01,Distribution expenses,-0.741355,-0.79664,-0.9019499999999998,-0.7970549999999994,EU_ER_2022-05-01
637,EU,2022-05-01,Adjustments Personnel expenses,-0.07300000000000001,1.513,-0.18400000000000005,-0.19599999999999995,EU_ER_2022-05-01
638,EU,2022-05-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-05-01
639,EU,2022-05-01,Adjustments M&A,-0.07300000000000001,1.513,-0.18400000000000005,-0.19599999999999995,EU_ER_2022-05-01
640,EU,2022-06-01,External Revenues,6.756999999999998,7.070999999999998,6.9510000000000005,6.255000000000003,EU_ER_2022-06-01
641,EU,2022-06-01,Distribution expenses,-0.7090269999999999,-0.7914399999999993,-0.8903999999999996,-0.8199580000000006,EU_ER_2022-06-01
642,EU,2022-06-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,EU_ER_2022-06-01
643,EU,2022-06-01,Other operating expenses,-0.5470640000000007,-0.7519200000000001,-0.6625500000000009,-0.542341,EU_ER_2022-06-01
644,EU,2022-06-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-06-01
645,EU,2022-06-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-06-01
646,EU,2022-06-01,Marketing expenses,-1.0405829999999998,-0.9536799999999994,-0.9271499999999993,-1.3066890000000004,EU_ER_2022-06-01
647,EU,2022-06-01,Gross profit,1.7467699999999997,1.8647200000000002,1.8458999999999985,1.786505999999994,EU_ER_2022-06-01
648,EU,2022-06-01,Adjustments Personnel expenses,0.05553134300000001,-0.21700000000000008,-0.1835,-0.19780858000000012,EU_ER_2022-06-01
649,EU,2022-06-01,EBITDA reported,-0.7140719999999998,-1.0088000000000008,-0.9786000000000001,-1.2738829999999997,EU_ER_2022-06-01
650,EU,2022-06-01,EBITDA adjusted,-0.7696033430000027,-0.7917999999999976,-0.7950999999999988,-1.0760744200000056,EU_ER_2022-06-01
651,EU,2022-06-01,Personnel expenses,-1.0672173430000003,-1.372119999999999,-1.5363999999999995,-1.068308420000001,EU_ER_2022-06-01
652,EU,2022-06-01,Adjustments integration,0.0,0.0,0.0,0.0,EU_ER_2022-06-01
653,EU,2022-06-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,EU_ER_2022-06-01
654,EU,2022-06-01,Adjustments M&A,0.05553134300000001,-0.21700000000000008,-0.1835,-0.19780858000000012,EU_ER_2022-06-01
655,EU,2022-06-01,Consolidated Revenues,6.742196000000007,7.204080000000005,7.273350000000001,6.254379999999998,EU_ER_2022-06-01
656,EU,2022-06-01,External Revenues in LC,7.205697052613239,7.573852007999996,7.57374012599999,6.254379999999998,EU_ER_2022-06-01
657,EU,2022-06-01,Other operating income,0.847518,1.2126400000000004,1.3755000000000006,0.8747160000000003,EU_ER_2022-06-01
658,EU,2022-06-01,EAT,-0.7651050000000001,-1.0171200000000002,-1.0447500000000005,-1.359171,EU_ER_2022-06-01
659,EU,2022-06-01,EBIT,-0.7807259999999996,-1.0098400000000005,-1.0384500000000019,-1.3482310000000002,EU_ER_2022-06-01
660,EU,2022-07-01,EBITDA adjusted,-0.8020716569999973,-0.669760000000001,-0.7142499999999998,-1.3565055799999959,EU_ER_2022-07-01
661,EU,2022-07-01,EAT,-0.9418579999999999,-1.0160800000000005,-0.9607499999999991,-1.6362189999999996,EU_ER_2022-07-01
662,EU,2022-07-01,Marketing expenses,-0.8884760000000007,-0.9276800000000005,-0.8809500000000003,-1.5076410000000013,EU_ER_2022-07-01
663,EU,2022-07-01,Other operating expenses,-0.5007199999999994,-0.5667999999999997,-0.6152999999999986,-0.5396360000000002,EU_ER_2022-07-01
664,EU,2022-07-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,EU_ER_2022-07-01
665,EU,2022-07-01,Adjustments Personnel expenses,-0.05153134300000001,-0.18199999999999994,-0.1835,-0.19719141999999978,EU_ER_2022-07-01
666,EU,2022-07-01,EBIT,-0.9157900000000003,-0.9931999999999999,-0.9554999999999989,-1.6285860000000003,EU_ER_2022-07-01
667,EU,2022-07-01,EBITDA reported,-0.8536030000000006,-0.8517599999999987,-0.8977499999999985,-1.5536970000000005,EU_ER_2022-07-01
668,EU,2022-07-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,EU_ER_2022-07-01
669,EU,2022-07-01,Adjustments M&A,-0.05153134300000001,-0.18199999999999994,-0.1835,-0.19719141999999978,EU_ER_2022-07-01
